Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
25528680,The Listening Life: Embracing Attentiveness in a World of Distraction,Adam S. McHugh,"McHugh, Adam S.",,"=""0830844120""","=""9780830844128""",3,4.22,IVP,Paperback,224,2015,2015,2024/01/16,2023/12/15,"audiobook, english","audiobook (#169), english (#463)",read,,,,1,0
26203640,Nonviolent Communication: A Language of Life: Life-Changing Tools for Healthy Relationships (Nonviolent Communication Guides),Marshall B. Rosenberg,"Rosenberg, Marshall B.",Deepak Chopra,"=""""","=""""",5,4.33,PuddleDancer Press,Kindle Edition,264,2015,1999,2024/01/10,2023/12/23,"books-i-own, bought-new, english, paperback","books-i-own (#695), bought-new (#38), english (#470), paperback (#633)",read,,,,1,0
5374149,The Secret of Staying in Love,John Joseph Powell,"Powell, John Joseph",,"=""0913592293""","=""9780913592298""",0,4.08,Argus Communications,Paperback,188,1974,1974,,2024/01/10,to-read,to-read (#151),to-read,,,,0,0
23258980,On Emotional Intelligence (HBR's 10 Must Reads),Harvard Business Review,"Review, Harvard Business",,"=""1633690199""","=""9781633690196""",3,3.94,Harvard Business Review Press,Paperback,166,2015,2015,2024/01/10,2024/01/10,"audiobook, english, did-not-finish","audiobook (#175), english (#473), did-not-finish (#15)",did-not-finish,,,,1,0
50998228,Nonviolent Communication: Improve your Social Skills and Social Intelligence. Life-Changing Tools for Healthy Relationships,Emy Rice,"Rice, Emy",,"=""""","=""""",1,2.33,,Kindle Edition,147,2019,,2024/01/09,2024/01/09,"audiobook, english, did-not-finish","audiobook (#174), english (#472), did-not-finish (#14)",did-not-finish,,,,1,0
23432473,A Practical Guide to Emotional Intelligence: Get Smart about Emotion (Practical Guide Series),David Walton,"Walton, David",,"=""1848314388""","=""""",3,3.65,Icon Books,Kindle Edition,197,2012,2007,2024/01/09,2023/12/31,"audiobook, english, wrong-cover, wrong-edition","audiobook (#173), english (#471), wrong-cover (#128), wrong-edition (#119)",read,,,,1,0
43060028,Zen Meditation: How to Practice Zen Meditation and Achieve Inner Peace,Hailey Jackson,"Jackson, Hailey",,"=""""","=""""",2,2.33,Hailey Jackson,Kindle Edition,31,2018,,2023/12/23,2023/12/21,"audiobook, english","audiobook (#171), english (#469)",read,,,,1,0
36007237,"The Enlightenment Trap: Obsession, Madness and Death on Diamond Mountain",Scott Carney,"Carney, Scott",,"=""""","=""""",0,3.60,Foxtopus Ink,Kindle Edition,304,2017,2015,,2023/12/25,to-read,to-read (#150),to-read,,,,0,0
52671040,The Art of Nonviolent Communication: Turning Conflict into Connection,Micah Salaberrios,"Salaberrios, Micah",,"=""""","=""""",4,4.12,Andara,Kindle Edition,64,2019,,2023/12/19,2023/12/19,"audiobook, english","audiobook (#170), english (#468)",read,,,,1,0
30,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0345538374""","=""9780345538376""",5,4.61,Ballantine Books,Mass Market Paperback,1728,2012,1954,2003/03/01,2023/12/17,"english, paperback, wrong-cover, wrong-edition","english (#466), paperback (#631), wrong-cover (#126), wrong-edition (#117)",read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",4,3.70,Penguin Books ,Paperback,182,1999,1954,2002/01/31,2023/12/17,"english, paperback, wrong-cover, wrong-edition","english (#467), paperback (#632), wrong-cover (#127), wrong-edition (#118)",read,,,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""1441341706""","=""9781441341709""",4,4.29,Modern Library,Paperback,279,2023,1813,,2023/12/17,"books-i-own, english, paperback, wrong-cover, wrong-edition","books-i-own (#694), english (#465), paperback (#630), wrong-cover (#125), wrong-edition (#116)",read,,,,1,0
26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,"Goleman, Daniel",,"=""055380491X""","=""9780553804911""",0,4.05,Bantam,Hardcover,352,2006,1995,,2023/12/16,"books-i-own, bought-new, english, paperback, wrong-cover, wrong-edition, currently-reading","books-i-own (#693), bought-new (#37), english (#464), paperback (#629), wrong-cover (#124), wrong-edition (#115), currently-reading (#43)",currently-reading,,,,1,0
7844536,Duel,Joost Zwagerman,"Zwagerman, Joost",,"=""9059651049""","=""9789059651043""",3,3.08,CPNB,Hardcover,95,2010,2010,2023/12/13,2022/07/20,"books-i-own, hardcover, bought-used, dutch","books-i-own (#12), hardcover (#58), bought-used (#53), dutch (#213)",read,,,,1,0
34183445,Makkelijk leven,Herman Koch,"Koch, Herman",,"=""""","=""""",3,2.74,CPNB / Ambo|Anthos,Hardcover,96,2017,2017,2023/12/10,2023/12/10,"audiobook, dutch","audiobook (#168), dutch (#214)",read,,,,1,0
14059029,How to Stay Sane,Philippa Perry,"Perry, Philippa",,"=""1447202309""","=""9781447202301""",4,3.79,Pan Publishing,Paperback,160,2012,2012,2023/12/07,2023/11/15,"audiobook, english","audiobook (#166), english (#461)",read,,,,1,0
32591,The Last Joy,Knut Hamsun,"Hamsun, Knut",Sverre Lyngstad,"=""1931243190""","=""9781931243193""",3,3.71,Green Integer,Paperback,250,2002,1912,2023/12/05,2023/11/20,"books-i-own, bought-used, dutch, hardcover, wrong-cover, wrong-edition","books-i-own (#692), bought-used (#52), dutch (#212), hardcover (#77), wrong-cover (#123), wrong-edition (#114)",read,,,,1,0
63900531,Con Sordino,Knut Hamsun,"Hamsun, Knut",,"=""""","=""""",4,3.91,Uitgeverij Heideland,Hardcover,135,,1909,2023/11/20,2023/11/08,"books-i-own, bought-used, dutch, hardcover, wrong-cover, wrong-edition","books-i-own (#691), bought-used (#51), dutch (#211), hardcover (#76), wrong-cover (#122), wrong-edition (#113)",read,,,,1,0
29581,"Foundation and Empire (Foundation, #2)",Isaac Asimov,"Asimov, Isaac",,"=""0553803727""","=""9780553803723""",0,4.22,Spectra,Hardcover,256,2004,1952,,2023/11/15,"audiobook, english, currently-reading","audiobook (#167), english (#462), currently-reading (#42)",currently-reading,,,,1,0
13578217,Onder de herfstster,Knut Hamsun,"Hamsun, Knut",H.K. Kuiken,"=""9029520566""","=""9789029520560""",4,3.80,De Arbeiderspers,Paperback,157,1995,1906,2023/11/02,2023/11/08,"books-i-own, bought-used, dutch, hardcover, wrong-cover, wrong-edition","books-i-own (#690), bought-used (#50), dutch (#210), hardcover (#75), wrong-cover (#121), wrong-edition (#112)",read,,,,1,0
57267599,"The Three Pillars of Zen: Teaching, Practice, and Enlightenment",Philip Kapleau,"Kapleau, Philip",Sean Runnette,"=""1665277882""","=""9781665277884""",4,4.08,Tantor Audio,Audio CD,,2021,1965,2022/05/02,2022/05/02,"audiobook, english","audiobook (#11), english (#284)",read,,,,1,0
51159456,Brilliant: The Art and Science of Making Better Decisions,Barry Schwartz,"Schwartz, Barry",,"=""""","=""""",3,3.90,,Unknown Binding,,2019,,2023/11/06,2023/10/10,"audiobook, english","audiobook (#163), english (#458)",read,,,,1,0
33507,"Twenty Thousand Leagues Under the Sea (Captain Nemo, #2)",Jules Verne,"Verne, Jules",Anthony Bonner,"=""076072850X""","=""9780760728505""",4,3.89,Barnes & Noble,Hardcover,269,2002,1869,2023/10/27,2023/10/13,"audiobook, english, wrong-cover, wrong-edition","audiobook (#165), english (#460), wrong-cover (#120), wrong-edition (#111)",read,,,,1,0
40653281,The Gentle Art of Tramping,Stephen    Graham,"Graham, Stephen",Alastair Humphreys,"=""1448217245""","=""9781448217243""",3,3.92,Bloomsbury Reader,Hardcover,208,2019,1926,2023/10/18,2023/08/09,"books-i-own, bought-new, english, hardcover","books-i-own (#689), bought-new (#36), english (#455), hardcover (#74)",read,,,,1,0
84038,My Autobiography,Charles Chaplin,"Chaplin, Charles","Charlie Chaplin, David  Robinson","=""0141011475""","=""9780141011479""",4,4.03,Penguin Classics,Paperback,512,2003,1964,2023/09/14,2023/07/24,"books-i-own, bought-new, english, paperback, wrong-cover","books-i-own (#688), bought-new (#35), english (#453), paperback (#628), wrong-cover (#117)",read,,,,1,0
754771,Story of a Soul: The Autobiography of St. Thérèse of Lisieux,Thérèse of Lisieux,"Lisieux, Thérèse of",John Clarke,"=""0935216588""","=""9780935216585""",3,4.43,ICS Publications,Paperback,306,1996,1898,2023/09/19,2023/08/22,"audiobook, english","audiobook (#159), english (#457)",read,,,,1,0
175141,The Courage to Be,Paul Tillich,"Tillich, Paul",,"=""0300084714""","=""9780300084719""",0,4.09,Yale University Press,Paperback,200,2000,1952,,2023/10/10,"audiobook, english, currently-reading","audiobook (#164), english (#459), currently-reading (#41)",currently-reading,,,,1,0
39171075,Stromboli,Saskia Noort,"Noort, Saskia",,"=""904883399X""","=""9789048833993""",2,2.92,Lebowski,Paperback,256,2018,2018,2023/10/05,2023/09/22,"audiobook, dutch, wrong-cover","audiobook (#161), dutch (#207), wrong-cover (#119)",read,,,,1,0
33967059,betoverend dorp,A.E. van Vogt,"Vogt, A.E. van",,"=""9022990184""","=""9789022990186""",4,3.33,bruna science fiction,Paperback,,1972,,2023/10/03,2022/10/01,"books-i-own, wrong-edition, paperback, wrong-cover, dutch","books-i-own (#515), wrong-edition (#76), paperback (#494), wrong-cover (#98), dutch (#208)",read,,,,1,0
51851389,Big data,Bart van der Sloot,"Sloot, Bart van der",,"=""""","=""9789462988439""",3,3.40,Athenaeum,Paperback,160,2018,2018,2023/10/02,2023/09/26,"audiobook, dutch","audiobook (#162), dutch (#209)",read,,,,1,0
15732463,Droomkoninkje,Herman Heijermans,"Heijermans, Herman",,"=""""","=""""",0,3.42,Querido,Paperback,,1983,1924,,2023/03/12,"books-i-own, bought-used, dutch, paperback, wrong-cover, wrong-edition, currently-reading","books-i-own (#672), bought-used (#40), dutch (#185), paperback (#615), wrong-cover (#115), wrong-edition (#108), currently-reading (#33)",currently-reading,,,,1,0
57149032,Een nieuw sociaal contract,Pieter Omtzigt,"Omtzigt, Pieter",Welmoed Vlieger,"=""9044648055""","=""9789044648058""",4,3.68,"Prometheus, Uitgeverij",Paperback,224,2021,2021,2023/08/29,2023/08/24,"audiobook, dutch","audiobook (#160), dutch (#206)",read,,,,1,0
2582824,"Walking With God: Talk to Him, Hear From Him, Really",John Eldredge,"Eldredge, John",,"=""0785206965""","=""9780785206965""",3,4.13,Thomas Nelson Inc,Hardcover,226,2008,2008,2023/08/24,2023/08/23,,,read,,,,1,0
23125812,Wie heeft er wél een boek bij zich?,Johan Goossens,"Goossens, Johan",,"=""9400400195""","=""9789400400191""",3,3.72,Thomas Rap ,Paperback,175,2014,2014,2023/08/18,2023/08/17,"audiobook, dutch","audiobook (#158), dutch (#205)",read,,,,1,0
50224049,How to Kill Your Family,Bella Mackie,"Mackie, Bella",,"=""""","=""""",0,3.53,The Borough Press,Hardcover,355,2021,2021,,2023/08/16,"english, currently-reading","english (#456), currently-reading (#40)",currently-reading,,,,1,0
59833852,Omdenken op het werk,Berthold Gunster,"Gunster, Berthold",,"=""9083168905""","=""9789083168906""",4,3.18,Omdenken Uitgeverij,Paperback,64,2021,2021,2023/08/07,2023/08/07,"audiobook, dutch","audiobook (#157), dutch (#204)",read,,,,1,0
123996873,De man met duizend gezichten,Lex Noteboom,"Noteboom, Lex",,"=""904493211X""","=""9789044932119""",1,3.85,AW Bruna,Kindle Edition,400,2023,2023,2023/08/07,2023/08/06,"audiobook, dutch, did-not-finish","audiobook (#156), dutch (#203), did-not-finish (#13)",did-not-finish,,,,1,0
30110711,ISO 9001 2015 - A Pocket Guide,Steve Watkins,"Watkins, Steve",Nick Orchiston,"=""1849288143""","=""9781849288149""",3,3.14,IT Governance Publishing,Kindle Edition,40,2016,,2023/07/16,2023/07/01,"audiobook, english","audiobook (#152), english (#451)",read,,,,1,0
29429657,"The Gnostic Gospels: Including the Gospel of Thomas, the Gospel of Mary Magdalene (Sacred Texts)",Alan Jacobs,"Jacobs, Alan",Vrej Nersessian,"=""1780289707""","=""9781780289700""",4,3.95,Watkins Publishing,Hardcover,256,2016,,2018/12/09,2022/10/09,"books-i-own, bought-new, english, hardcover","books-i-own (#625), bought-new (#5), english (#390), hardcover (#66)",read,,,,1,0
61097517,Cyber Security,Bibi Van Den Berg,"Berg, Bibi Van Den",,"=""9085301858""","=""9789085301851""",4,4.25,,Audiobook,,2019,,2023/07/22,2023/07/22,"audiobook, dutch","audiobook (#154), dutch (#202)",read,,,,1,0
1051768,The Magic Mountain,Thomas Mann,"Mann, Thomas",,"=""0749386428""","=""9780749386429""",3,4.13,Minerva,Paperback,729,1996,1924,2023/07/22,2022/10/01,"books-i-own, paperback, english, audiobook","books-i-own (#432), paperback (#417), english (#356), audiobook (#153)",read,,,,1,0
12532136,De verwondering,Hugo Claus,"Claus, Hugo",,"=""""","=""""",0,3.37,De Bezige Bij,,242,1973,1962,,2023/07/01,"to-read, books-i-own, bought-used, dutch, paperback, wrong-edition","to-read (#149), books-i-own (#686), bought-used (#49), dutch (#201), paperback (#627), wrong-edition (#109)",to-read,,,,0,0
57292780,"GUT: A Complete Guide to Understanding Gut Health: What To Eat And What Not To Eat, Boost Your Immune System, Eliminate Disease, and Restore Digestive Health.",Theo Gaius,"Gaius, Theo",,"=""""","=""""",2,2.93,,Kindle Edition,105,2021,,2023/07/01,2023/06/19,"audiobook, english","audiobook (#151), english (#448)",read,,,,1,0
1241,A Million Little Pieces,James Frey,"Frey, James",,"=""0307276902""","=""9780307276902""",0,3.69,Anchor Books,Paperback,515,2005,2003,,2023/06/30,"english, currently-reading","english (#450), currently-reading (#39)",currently-reading,,,,1,0
16122664,Hersenschimmen,J. Bernlef,"Bernlef, J.",,"=""902144013X""","=""9789021440132""",3,3.89,Querido,Paperback,176,2011,,2023/06/29,2022/10/15,"books-i-own, bought-used, dutch, paperback","books-i-own (#662), bought-used (#21), dutch (#167), paperback (#607)",read,,,,1,0
59829095,Gertrud,Hermann Hesse,"Hesse, Hermann",,"=""""","=""""",4,3.91,,,,,1910,2022/08/07,2022/08/07,"books-i-own, dutch, paperback","books-i-own (#595), dutch (#104), paperback (#541)",read,,,,1,0
17694910,Beminde gelovigen,Godfried Bomans,"Bomans, Godfried",,"=""9026301367""","=""""",3,3.56,AMBO,Paperback,158,1970,1970,2023/06/25,2023/03/19,"books-i-own, bought-used, dutch, paperback","books-i-own (#675), bought-used (#43), dutch (#187), paperback (#618)",read,,,,1,0
44279110,My Year of Rest and Relaxation,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""0525522131""","=""9780525522133""",3,3.62,Penguin Books,Paperback,289,2019,2018,2023/06/25,2022/09/21,"books-i-own, bought-new, english, paperback","books-i-own (#685), bought-new (#33), english (#449), paperback (#626)",read,,,,1,0
1067145,Somebody to Love?: A Rock-and-Roll Memoir,Grace Slick,"Slick, Grace",Andrea Cagan,"=""044652302X""","=""9780446523028""",0,3.75,Warner Books,Hardcover,384,1998,1998,,2023/06/18,to-read,to-read (#148),to-read,,,,0,0
341879,Just Kids,Patti Smith,"Smith, Patti",,"=""""","=""""",4,4.22,Ecco,Hardcover,304,2010,2010,2023/06/16,2022/09/28,hardcover,hardcover (#38),read,,,,1,0
58894759,John of the Cross: Poet and Mystic,Keith J. Egan,"Egan, Keith J.",,"=""1662094205""","=""9781662094200""",3,4.00,,Audio CD,,2021,,2023/06/09,2023/06/02,"audiobook, english","audiobook (#150), english (#447)",read,,,,1,0
20425455,Houd me vast,Sue Johnson,"Johnson, Sue",Dick van Alkemade,"=""902155268X""","=""9789021552682""",4,4.12,Kosmos,Paperback,286,2012,2008,2023/06/02,2023/05/09,"audiobook, dutch","audiobook (#147), dutch (#199)",read,,,,1,0
62837860,"Wij waren, ik ben. Weg uit Ruinerwold",Israel van Dorsten,"Dorsten, Israel van",,"=""949330423X""","=""9789493304239""",4,4.00,,Paperback,296,2022,,2023/05/31,2023/05/22,"audiobook, dutch","audiobook (#149), dutch (#200)",read,,,,1,0
16093508,Benoni & Rosa,Knut Hamsun,"Hamsun, Knut",Froukje Hoekstra,"=""9029518804""","=""""",4,3.87,Arbeiderspers,Paperback,380,1980,1908,2023/05/26,2023/04/25,"books-i-own, bought-used, dutch, paperback","books-i-own (#684), bought-used (#48), dutch (#197), paperback (#625)",read,,,,1,0
61687195,Living a Committed Life: Finding Freedom and Fulfillment in a Purpose Larger Than Yourself,Lynne Twist,"Twist, Lynne",Van Jones,"=""1523093110""","=""9781523093113""",3,3.90,Berrett-Koehler Publishers,Kindle Edition,240,2008,,2023/05/22,2023/05/22,"audiobook, english","audiobook (#148), english (#446)",read,,,,1,0
60166662,We waren gewaarschuwd,Jaap Tielbeke,"Tielbeke, Jaap",,"=""9493248216""","=""9789493248212""",4,3.85,Das Mag Uitgeverij B.V. ,Paperback,184,2022,,2023/05/09,2023/05/09,"audiobook, dutch","audiobook (#146), dutch (#198)",read,,,,1,0
17803164,Contemporary Fiction: A Very Short Introduction,Robert Eaglestone,"Eaglestone, Robert",,"=""0199609268""","=""9780199609260""",3,3.64,Oxford University Press,Paperback,144,2013,2013,2023/04/29,2023/04/28,"audiobook, english","audiobook (#145), english (#445)",read,,,,1,0
2794,The Crying of Lot 49,Thomas Pynchon,"Pynchon, Thomas",,"=""006091307X""","=""9780060913076""",0,3.69,Harper Perennial Modern Classics,Paperback,152,2006,1966,,2023/04/28,to-read,to-read (#147),to-read,,,,0,0
58667908,Het Alles,Dave Eggers,"Eggers, Dave","Lidwien Biekmann, Elles Tukker, Gerda Baardman","=""9403149116""","=""9789403149110""",2,3.69,De Bezige Bij,Paperback,456,2021,2021,,2023/04/12,"audiobook, dutch, did-not-finish","audiobook (#144), dutch (#193), did-not-finish (#12)",did-not-finish,,,,1,0
9398577,Praw!!! Der Hemeldonderweder,Marten Toonder,"Toonder, Marten",,"=""9023404009""","=""9789023404002""",3,3.95,De Bezige Bij,Paperback,195,2008,1972,2023/04/22,2023/04/19,"books-i-own, bought-used, dutch, paperback","books-i-own (#681), bought-used (#47), dutch (#194), paperback (#622)",read,,,,1,0
26183781,De taal van mr. Jip van Harten en dr. Janneke Bavelinck,Simo Goddijn,"Goddijn, Simo","Floor van Horen, Inge Leenders, Ingrid Molenaar, Wessel Visser","=""901258258X""","=""9789012582582""",0,3.81,SDU Uitgevers,Paperback,128,2011,2011,,2023/04/20,"books-i-own, bought-new, dutch, paperback, currently-reading","books-i-own (#683), bought-new (#32), dutch (#196), paperback (#624), currently-reading (#38)",currently-reading,,,,1,0
50006363,Liefdeskunst,Cuppen Hannah,"Hannah, Cuppen",,"=""9020215566""","=""9789020215564""",0,3.48,"AnkhHermes, Uitgeverij",Paperback,255,2019,,,2023/04/20,"books-i-own, bought-new, dutch, paperback, currently-reading","books-i-own (#682), bought-new (#31), dutch (#195), paperback (#623), currently-reading (#37)",currently-reading,,,,1,0
58112785,Is het leven een 7?,Derek de Beurs,"Beurs, Derek de",,"=""9024439574""","=""9789024439577""",2,3.55,Boom,Paperback,220,2021,2021,2023/04/19,2023/04/12,"audiobook, dutch","audiobook (#143), dutch (#192)",read,,,,1,0
319238,A Clergyman's Daughter,George Orwell,"Orwell, George",,"=""""","=""""",4,3.54,Penguin Classic,Paperback,305,2000,1935,2023/04/07,2023/03/04,"audiobook, english","audiobook (#139), english (#440)",read,,,,1,0
